day_pt,new_members,pct_communicated,pct_opened_channels,interval_start_timestamp
2026-03-31T00:00:00+00:00,232,36.206896551724135,60.3448275862069,2026-03-31T00:00:00+00:00
2026-04-30T00:00:00+00:00,175,33.14285714285714,57.714285714285715,2026-04-30T00:00:00+00:00
2026-05-30T00:00:00+00:00,144,28.47222222222222,54.861111111111114,2026-05-30T00:00:00+00:00
2026-06-29T00:00:00+00:00,123,27.64227642276423,53.65853658536586,2026-06-29T00:00:00+00:00
