day_pt,new_members,pct_retained,interval_start_timestamp
2026-03-19T00:00:00+00:00,628,27.70700636942675,2026-03-19T00:00:00+00:00
2026-04-18T00:00:00+00:00,211,50.71090047393365,2026-04-18T00:00:00+00:00
2026-05-18T00:00:00+00:00,128,32.8125,2026-05-18T00:00:00+00:00
2026-06-17T00:00:00+00:00,146,34.93150684931507,2026-06-17T00:00:00+00:00
