interval_start_timestamp,visitors,pct_communicated
2026-03-31T00:00:00+00:00,865,33.179190751445084
2026-04-30T00:00:00+00:00,854,30.679156908665107
2026-05-30T00:00:00+00:00,770,27.79220779220779
2026-06-29T00:00:00+00:00,837,24.850657108721624
